"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Memory","Network Performance","Cache Engine","Storage Media","Transfer Type","usageType","operation","Normalization Size Factor","Region Code","serviceName","SSD"
"5Y982ZUFEWBEEU4H","VG8YD49WWM","5Y982ZUFEWBEEU4H.VG8YD49WWM.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.large reserved instance applied","2016-09-30","0","Inf","Hrs","0.0560000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Memcached",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"5Y982ZUFEWBEEU4H","VG8YD49WWM","5Y982ZUFEWBEEU4H.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","923","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Memcached",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"5Y982ZUFEWBEEU4H","YTVHEVGPBZ","5Y982ZUFEWBEEU4H.YTVHEVGPBZ.6YS6EN2CT7","Reserved","ElastiCache, cache.m4.large reserved instance applied","2016-09-30","0","Inf","Hrs","0.0850000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Memcached",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"5Y982ZUFEWBEEU4H","YTVHEVGPBZ","5Y982ZUFEWBEEU4H.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2016-09-30",,,"Quantity","466","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.large","Yes","Standard","2","6.42 GiB","Moderate","Memcached",,,"APS1-NodeUsage:cache.m4.large","CreateCacheCluster:0001","4","ap-southeast-1","Amazon ElastiCache",
"63WBKAQPUKA63ZPB","JRTCKXETXF","63WBKAQPUKA63ZPB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.4776 per Gen Purpose M4.4xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","1.4776000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.4xlarge","Yes","Standard","16","60.78 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"63WBKAQPUKA63ZPB","VG8YD49WWM","63WBKAQPUKA63ZPB.VG8YD49WWM.6YS6EN2CT7","Reserved","Valkey, cache.m4.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.3600000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.4xlarge","Yes","Standard","16","60.78 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"63WBKAQPUKA63ZPB","VG8YD49WWM","63WBKAQPUKA63ZPB.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","5912","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.4xlarge","Yes","Standard","16","60.78 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"63WBKAQPUKA63ZPB","YTVHEVGPBZ","63WBKAQPUKA63ZPB.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Valkey, cache.m4.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.5456000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.4xlarge","Yes","Standard","16","60.78 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"63WBKAQPUKA63ZPB","YTVHEVGPBZ","63WBKAQPUKA63ZPB.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","2982.4","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m4.4xlarge","Yes","Standard","16","60.78 GiB","High","Valkey",,,"APS1-NodeUsage:cache.m4.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","38NPMPTW36","65PW9TABPCCZTTD9.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.m6g.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2832000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","38NPMPTW36","65PW9TABPCCZTTD9.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","7440","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","4NA7Y494T4","65PW9TABPCCZTTD9.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.m6g.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.8056000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","6QCMYABX3D","65PW9TABPCCZTTD9.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.m6g.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","6QCMYABX3D","65PW9TABPCCZTTD9.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","6582.4","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","BPH4J8HBKS","65PW9TABPCCZTTD9.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.m6g.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.6120000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","HU7G6KETJZ","65PW9TABPCCZTTD9.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.m6g.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.3840000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","HU7G6KETJZ","65PW9TABPCCZTTD9.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","3358.4","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","JRTCKXETXF","65PW9TABPCCZTTD9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.18 per Gen Purpose m6g.4xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","1.1800000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","NQ3QZPMQV9","65PW9TABPCCZTTD9.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.m6g.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"65PW9TABPCCZTTD9","NQ3QZPMQV9","65PW9TABPCCZTTD9.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","13986.4","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m6g.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m6g.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","38NPMPTW36","68Q7UBAYV83DEP3B.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.m5.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2984000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","38NPMPTW36","68Q7UBAYV83DEP3B.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","7847.2","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","4NA7Y494T4","68Q7UBAYV83DEP3B.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.m5.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.8488000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","6QCMYABX3D","68Q7UBAYV83DEP3B.6QCMYABX3D.6YS6EN2CT7","Reserved","Valkey, cache.m5.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","6QCMYABX3D","68Q7UBAYV83DEP3B.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","6942.4","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","BPH4J8HBKS","68Q7UBAYV83DEP3B.BPH4J8HBKS.6YS6EN2CT7","Reserved","Valkey, cache.m5.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.6448000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","HU7G6KETJZ","68Q7UBAYV83DEP3B.HU7G6KETJZ.6YS6EN2CT7","Reserved","Valkey, cache.m5.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.4040000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","HU7G6KETJZ","68Q7UBAYV83DEP3B.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","3542.4","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","JRTCKXETXF","68Q7UBAYV83DEP3B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.244 per Gen Purpose M5.4xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","1.2440000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","NQ3QZPMQV9","68Q7UBAYV83DEP3B.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Valkey, cache.m5.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"68Q7UBAYV83DEP3B","NQ3QZPMQV9","68Q7UBAYV83DEP3B.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","14752.8","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.m5.4xlarge","Yes","Standard","16","52.26 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.m5.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","38NPMPTW36","6B48968T9VJE6ASU.38NPMPTW36.6YS6EN2CT7","Reserved","Redis, cache.r7g.8xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","1.0050000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","38NPMPTW36","6B48968T9VJE6ASU.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","26401.939","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","4NA7Y494T4","6B48968T9VJE6ASU.4NA7Y494T4.6YS6EN2CT7","Reserved","Redis, cache.r7g.8xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","2.8460000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","6QCMYABX3D","6B48968T9VJE6ASU.6QCMYABX3D.6YS6EN2CT7","Reserved","Redis, cache.r7g.8xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","6QCMYABX3D","6B48968T9VJE6ASU.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","23468.39","USD","1yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","BPH4J8HBKS","6B48968T9VJE6ASU.BPH4J8HBKS.6YS6EN2CT7","Reserved","Redis, cache.r7g.8xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","2.1770000000","USD","3yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","HU7G6KETJZ","6B48968T9VJE6ASU.HU7G6KETJZ.6YS6EN2CT7","Reserved","Redis, cache.r7g.8xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","1.3600000000","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","HU7G6KETJZ","6B48968T9VJE6ASU.HU7G6KETJZ.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","11917.542","USD","1yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","JRTCKXETXF","6B48968T9VJE6ASU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$4.186 per Memory optimized r7g.8xlarge node hour running Redis","2024-10-01","0","Inf","Hrs","4.1860000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","NQ3QZPMQV9","6B48968T9VJE6ASU.NQ3QZPMQV9.6YS6EN2CT7","Reserved","Redis, cache.r7g.8xlarge reserved instance applied","2024-06-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6B48968T9VJE6ASU","NQ3QZPMQV9","6B48968T9VJE6ASU.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2024-06-01",,,"Quantity","49503.636","USD","3yr","All Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r7g.8xlarge","Yes","Memory optimized","32","209.55 GiB","15 Gigabit","Redis",,,"APS1-NodeUsage:cache.r7g.8xlarge","CreateCacheCluster:0002","64","ap-southeast-1","Amazon ElastiCache",
"6DJWWZVEJUBNWWE5","JRTCKXETXF","6DJWWZVEJUBNWWE5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.8736 per Enhanced High memory R4.2xlarge node hour running Valkey","2024-10-01","0","Inf","Hrs","0.8736000000","USD",,,,"Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r4.2xlarge","Yes","Memory optimized","8","50.47 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"6DJWWZVEJUBNWWE5","VG8YD49WWM","6DJWWZVEJUBNWWE5.VG8YD49WWM.6YS6EN2CT7","Reserved","Valkey, cache.r4.2xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2104000000","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r4.2xlarge","Yes","Memory optimized","8","50.47 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"6DJWWZVEJUBNWWE5","VG8YD49WWM","6DJWWZVEJUBNWWE5.VG8YD49WWM.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","4742.4","USD","3yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r4.2xlarge","Yes","Memory optimized","8","50.47 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"6DJWWZVEJUBNWWE5","YTVHEVGPBZ","6DJWWZVEJUBNWWE5.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Valkey, cache.r4.2xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.2848000000","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r4.2xlarge","Yes","Memory optimized","8","50.47 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"6DJWWZVEJUBNWWE5","YTVHEVGPBZ","6DJWWZVEJUBNWWE5.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","2486.4","USD","1yr","Heavy Utilization","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r4.2xlarge","Yes","Memory optimized","8","50.47 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r4.2xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache",
"6NBFNQESESG5G499","38NPMPTW36","6NBFNQESESG5G499.38NPMPTW36.6YS6EN2CT7","Reserved","Valkey, cache.r6gd.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","0.7208000000","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","38NPMPTW36","6NBFNQESESG5G499.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-10-01",,,"Quantity","18815.688","USD","3yr","Partial Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
"6NBFNQESESG5G499","4NA7Y494T4","6NBFNQESESG5G499.4NA7Y494T4.6YS6EN2CT7","Reserved","Valkey, cache.r6gd.4xlarge reserved instance applied","2024-10-01","0","Inf","Hrs","2.0352000000","USD","1yr","No Upfront","standard","Cache Instance","AmazonElastiCache","Asia Pacific (Singapore)","AWS Region","cache.r6gd.4xlarge","Yes","Memory optimized","16","105.81 GiB","Up to 10 Gigabit","Valkey",,,"APS1-NodeUsage:cache.r6gd.4xlarge","CreateCacheCluster:Valkey",,"ap-southeast-1","Amazon ElastiCache","398.14 GiB"
