"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Instance Type","Current Generation","Instance Family","vCPU","Storage","Storage Media","usageType","operation","Compute type","ECU","Memory (GiB)","Region Code","serviceName"
"27RKK265STSHF78Q","JRTCKXETXF","27RKK265STSHF78Q.JRTCKXETXF.6YS6EN2CT7","OnDemand","USD $8.731/Hr im4gn.16xlarge.search - USE1","2024-10-01","0","Inf","Hrs","8.7310000000","USD",,,,"Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","NQ3QZPMQV9","27RKK265STSHF78Q.NQ3QZPMQV9.6YS6EN2CT7","Reserved","AmazonOpenSearchService, im4gn.16xlarge.search reserved instance applied","2023-10-01","0","Inf","Hrs","0.0000000000","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"27RKK265STSHF78Q","NQ3QZPMQV9","27RKK265STSHF78Q.NQ3QZPMQV9.2TG2D8R56U","Reserved","Upfront Fee","2023-10-01",,,"Quantity","110138.849","USD","3yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","im4gn.16xlarge.search","Yes","Storage optimized","64","4 x 7500 SSD",,"ESInstance:im4gn.16xlarge","ESDomain",,"200","256","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","38NPMPTW36","28Q2WUJBJ4SH6ZQG.38NPMPTW36.6YS6EN2CT7","Reserved","AmazonOpenSearchService, i4g.2xlarge.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.2470000000","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","38NPMPTW36","28Q2WUJBJ4SH6ZQG.38NPMPTW36.2TG2D8R56U","Reserved","Upfront Fee","2024-09-01",,,"Quantity","6491","USD","3yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","4NA7Y494T4","28Q2WUJBJ4SH6ZQG.4NA7Y494T4.6YS6EN2CT7","Reserved","AmazonOpenSearchService, i4g.2xlarge.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.6820000000","USD","1yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","6QCMYABX3D","28Q2WUJBJ4SH6ZQG.6QCMYABX3D.6YS6EN2CT7","Reserved","AmazonOpenSearchService, i4g.2xlarge.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.0000000000","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","6QCMYABX3D","28Q2WUJBJ4SH6ZQG.6QCMYABX3D.2TG2D8R56U","Reserved","Upfront Fee","2024-09-01",,,"Quantity","5626","USD","1yr","All Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","BPH4J8HBKS","28Q2WUJBJ4SH6ZQG.BPH4J8HBKS.6YS6EN2CT7","Reserved","AmazonOpenSearchService, i4g.2xlarge.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.5140000000","USD","3yr","No Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
"28Q2WUJBJ4SH6ZQG","HU7G6KETJZ","28Q2WUJBJ4SH6ZQG.HU7G6KETJZ.6YS6EN2CT7","Reserved","AmazonOpenSearchService, i4g.2xlarge.search reserved instance applied","2024-09-01","0","Inf","Hrs","0.3310000000","USD","1yr","Partial Upfront","standard","Amazon OpenSearch Service Instance","AmazonES","US East (N. Virginia)","AWS Region","i4g.2xlarge.search","Yes","Storage optimized","8","1 x 1,875 Nitro SSD",,"ESInstance:i4g.2xlarge","ESDomain",,"variable","64","us-east-1","Amazon OpenSearch Service"
